old_player_id,new_player_id,old_club_id,old_league_id,player_name
player_richard_phillips_16,11_2269,club_norwich,league_championship,Richard
player_jacob_king_17,11_2270,club_norwich,league_championship,Jacob
player_gregor_boyd_18,11_2271,club_norwich,league_championship,Gregor
player_michael_moore_19,11_2272,club_norwich,league_championship,Michael
player_ronan_o'brien_20,11_2273,club_norwich,league_championship,Ronan
player_fionn_o'brien_21,11_2274,club_norwich,league_championship,Fionn
player_freddie_johnson_22,11_2275,club_norwich,league_championship,Freddie
player_gethin_hughes_23,11_2276,club_norwich,league_championship,Gethin
player_joseph_taylor_24,11_2277,club_norwich,league_championship,Joseph
player_steven_wright_25,11_2278,club_norwich,league_championship,Steven
player_leo_patel_26,11_2279,club_norwich,league_championship,Leo
player_alfie_williams_27,11_2280,club_norwich,league_championship,Alfie
player_george_smith_28,11_2281,club_norwich,league_championship,George
player_joseph_mitchell_29,11_2282,club_norwich,league_championship,Joseph
player_louis_bernard_0,11_2283,club_oxford,league_championship,Louis
player_oscar_hall_1,11_2284,club_oxford,league_championship,Oscar
player_eoin_mccarthy_2,11_2285,club_oxford,league_championship,Eoin
player_edward_walker_3,11_2286,club_oxford,league_championship,Edward
player_louis_richard_4,11_2287,club_oxford,league_championship,Louis
player_jacob_baker_5,11_2288,club_oxford,league_championship,Jacob
player_joshua_taylor_6,11_2289,club_oxford,league_championship,Joshua
player_andrew_thompson_7,11_2290,club_oxford,league_championship,Andrew
player_jack_baker_8,11_2291,club_oxford,league_championship,Jack
player_paul_moore_9,11_2292,club_oxford,league_championship,Paul
player_freddie_taylor_10,11_2293,club_oxford,league_championship,Freddie
player_david_wood_11,11_2294,club_oxford,league_championship,David
player_andrew_jones_12,11_2295,club_oxford,league_championship,Andrew
player_anthony_turner_13,11_2296,club_oxford,league_championship,Anthony
player_charles_phillips_14,11_2297,club_oxford,league_championship,Charles
player_lucas_moreau_15,11_2298,club_oxford,league_championship,Lucas
player_richard_williams_16,11_2299,club_oxford,league_championship,Richard
player_robert_wright_17,11_2300,club_oxford,league_championship,Robert
player_harry_wood_18,11_2301,club_oxford,league_championship,Harry
player_robert_campbell_19,11_2302,club_oxford,league_championship,Robert
player_paul_patel_20,11_2303,club_oxford,league_championship,Paul
player_ross_stewart_21,11_2304,club_oxford,league_championship,Ross
player_callum_murray_22,11_2305,club_oxford,league_championship,Callum
player_fionn_walsh_23,11_2306,club_oxford,league_championship,Fionn
player_harry_harris_24,11_2307,club_oxford,league_championship,Harry
player_andrew_patel_25,11_2308,club_oxford,league_championship,Andrew
player_harry_wright_26,11_2309,club_oxford,league_championship,Harry
player_rhys_roberts_27,11_2310,club_oxford,league_championship,Rhys
player_maxime_petit_28,11_2311,club_oxford,league_championship,Maxime
player_oscar_moore_29,11_2312,club_oxford,league_championship,Oscar
player_jack_patel_0,11_2313,club_plymouth,league_championship,Jack
player_daniel_campbell_1,11_2314,club_plymouth,league_championship,Daniel
player_matthew_davies_2,11_2315,club_plymouth,league_championship,Matthew
player_eoin_gallagher_3,11_2316,club_plymouth,league_championship,Eoin
player_matthew_white_4,11_2317,club_plymouth,league_championship,Matthew
player_robert_hall_5,11_2318,club_plymouth,league_championship,Robert
player_freddie_green_6,11_2319,club_plymouth,league_championship,Freddie
player_euan_campbell_7,11_2320,club_plymouth,league_championship,Euan
player_anthony_harris_8,11_2321,club_plymouth,league_championship,Anthony
player_owain_roberts_9,11_2322,club_plymouth,league_championship,Owain
player_tom_martin_10,11_2323,club_plymouth,league_championship,Tom
player_ross_macdonald_11,11_2324,club_plymouth,league_championship,Ross
player_daniel_harris_12,11_2325,club_plymouth,league_championship,Daniel
player_matthew_wright_13,11_2326,club_plymouth,league_championship,Matthew
player_mark_king_14,11_2327,club_plymouth,league_championship,Mark
player_owain_thomas_15,11_2328,club_plymouth,league_championship,Owain
player_scott_fraser_16,11_2329,club_plymouth,league_championship,Scott
player_james_wright_17,11_2330,club_plymouth,league_championship,James
player_theo_dubois_18,11_2331,club_plymouth,league_championship,Theo
player_gethin_evans_19,11_2332,club_plymouth,league_championship,Gethin
player_nathan_martin_20,11_2333,club_plymouth,league_championship,Nathan
player_harry_williams_21,11_2334,club_plymouth,league_championship,Harry
player_edward_moore_22,11_2335,club_plymouth,league_championship,Edward
player_thomas_parker_23,11_2336,club_plymouth,league_championship,Thomas
player_oliver_harris_24,11_2337,club_plymouth,league_championship,Oliver
player_charles_davies_25,11_2338,club_plymouth,league_championship,Charles
player_fionn_ryan_26,11_2339,club_plymouth,league_championship,Fionn
player_gregor_macdonald_27,11_2340,club_plymouth,league_championship,Gregor
player_oliver_white_28,11_2341,club_plymouth,league_championship,Oliver
player_joseph_wright_29,11_2342,club_plymouth,league_championship,Joseph
player_hugo_petit_0,11_2343,club_preston,league_championship,Hugo
player_harry_campbell_1,11_2344,club_preston,league_championship,Harry
player_richard_evans_2,11_2345,club_preston,league_championship,Richard
player_mark_wilson_3,11_2346,club_preston,league_championship,Mark
player_joshua_harris_4,11_2347,club_preston,league_championship,Joshua
player_freddie_patel_5,11_2348,club_preston,league_championship,Freddie
player_owain_davies_6,11_2349,club_preston,league_championship,Owain
player_richard_carter_7,11_2350,club_preston,league_championship,Richard
player_daniel_patel_8,11_2351,club_preston,league_championship,Daniel
player_archie_carter_9,11_2352,club_preston,league_championship,Archie
player_david_wilson_10,11_2353,club_preston,league_championship,David
player_oscar_campbell_11,11_2354,club_preston,league_championship,Oscar
player_oisin_gallagher_12,11_2355,club_preston,league_championship,Oisin
player_archie_williams_13,11_2356,club_preston,league_championship,Archie
player_freddie_edwards_14,11_2357,club_preston,league_championship,Freddie
player_andrew_harris_15,11_2358,club_preston,league_championship,Andrew
player_enzo_simon_16,11_2359,club_preston,league_championship,Enzo
player_paul_hall_17,11_2360,club_preston,league_championship,Paul
player_richard_hall_18,11_2361,club_preston,league_championship,Richard
player_andrew_moore_19,11_2362,club_preston,league_championship,Andrew
player_darragh_dunne_20,11_2363,club_preston,league_championship,Darragh
player_michael_williams_21,11_2364,club_preston,league_championship,Michael
player_david_williams_22,11_2365,club_preston,league_championship,David
player_mark_edwards_23,11_2366,club_preston,league_championship,Mark
player_george_davies_24,11_2367,club_preston,league_championship,George
player_joseph_turner_25,11_2368,club_preston,league_championship,Joseph
player_joseph_phillips_26,11_2369,club_preston,league_championship,Joseph
player_daniel_wood_27,11_2370,club_preston,league_championship,Daniel
player_cian_mccarthy_28,11_2371,club_preston,league_championship,Cian
player_james_walker_29,11_2372,club_preston,league_championship,James
player_ronan_dunne_0,11_2373,club_qpr,league_championship,Ronan
player_ronan_mccarthy_1,11_2374,club_qpr,league_championship,Ronan
player_william_smith_2,11_2375,club_qpr,league_championship,William
player_john_mitchell_3,11_2376,club_qpr,league_championship,John
player_jacob_clark_4,11_2377,club_qpr,league_championship,Jacob
player_james_campbell_5,11_2378,club_qpr,league_championship,James
player_fraser_clark_6,11_2379,club_qpr,league_championship,Fraser
player_oisin_walsh_7,11_2380,club_qpr,league_championship,Oisin
player_oisin_doyle_8,11_2381,club_qpr,league_championship,Oisin
player_charlie_harris_9,11_2382,club_qpr,league_championship,Charlie
player_richard_patel_10,11_2383,club_qpr,league_championship,Richard
player_joshua_carter_11,11_2384,club_qpr,league_championship,Joshua
player_ioan_griffiths_12,11_2385,club_qpr,league_championship,Ioan
player_darragh_doyle_13,11_2386,club_qpr,league_championship,Darragh
player_harry_white_14,11_2387,club_qpr,league_championship,Harry
player_michael_jones_15,11_2388,club_qpr,league_championship,Michael
player_james_edwards_16,11_2389,club_qpr,league_championship,James
player_alfie_king_17,11_2390,club_qpr,league_championship,Alfie
player_archie_white_18,11_2391,club_qpr,league_championship,Archie
player_oliver_taylor_19,11_2392,club_qpr,league_championship,Oliver
player_oscar_harris_20,11_2393,club_qpr,league_championship,Oscar
player_james_turner_21,11_2394,club_qpr,league_championship,James
player_richard_mitchell_22,11_2395,club_qpr,league_championship,Richard
player_matthew_phillips_23,11_2396,club_qpr,league_championship,Matthew
player_archie_harris_24,11_2397,club_qpr,league_championship,Archie
player_oliver_brown_25,11_2398,club_qpr,league_championship,Oliver
player_oliver_johnson_26,11_2399,club_qpr,league_championship,Oliver
player_alfie_green_27,11_2400,club_qpr,league_championship,Alfie
player_john_white_28,11_2401,club_qpr,league_championship,John
player_ronan_ryan_29,11_2402,club_qpr,league_championship,Ronan
player_robert_edwards_0,11_2403,club_rotherham,league_championship,Robert
player_archie_patel_1,11_2404,club_rotherham,league_championship,Archie
player_matthew_lewis_2,11_2405,club_rotherham,league_championship,Matthew
player_robert_brown_3,11_2406,club_rotherham,league_championship,Robert
player_mark_baker_4,11_2407,club_rotherham,league_championship,Mark
player_theo_moreau_5,11_2408,club_rotherham,league_championship,Theo
player_harri_jones_6,11_2409,club_rotherham,league_championship,Harri
player_charlie_wood_7,11_2410,club_rotherham,league_championship,Charlie
player_john_davies_8,11_2411,club_rotherham,league_championship,John
player_callum_campbell_9,11_2412,club_rotherham,league_championship,Callum
player_mark_patel_10,11_2413,club_rotherham,league_championship,Mark
player_matthew_evans_11,11_2414,club_rotherham,league_championship,Matthew
player_oliver_hall_12,11_2415,club_rotherham,league_championship,Oliver
player_charlie_davies_13,11_2416,club_rotherham,league_championship,Charlie
player_mark_mitchell_14,11_2417,club_rotherham,league_championship,Mark
player_john_wilson_15,11_2418,club_rotherham,league_championship,John
player_oliver_campbell_16,11_2419,club_rotherham,league_championship,Oliver
player_richard_moore_17,11_2420,club_rotherham,league_championship,Richard
player_george_turner_18,11_2421,club_rotherham,league_championship,George
player_michael_hall_19,11_2422,club_rotherham,league_championship,Michael
player_archie_jones_20,11_2423,club_rotherham,league_championship,Archie
player_harry_taylor_21,11_2424,club_rotherham,league_championship,Harry
player_ryan_stewart_22,11_2425,club_rotherham,league_championship,Ryan
player_steven_taylor_23,11_2426,club_rotherham,league_championship,Steven
player_rhys_griffiths_24,11_2427,club_rotherham,league_championship,Rhys
player_jack_wood_25,11_2428,club_rotherham,league_championship,Jack
player_harry_baker_26,11_2429,club_rotherham,league_championship,Harry
player_euan_graham_27,11_2430,club_rotherham,league_championship,Euan
player_john_smith_28,11_2431,club_rotherham,league_championship,John
player_charlie_turner_29,11_2432,club_rotherham,league_championship,Charlie
player_william_johnson_0,11_2433,club_sheff_utd,league_championship,William
player_matthew_king_1,11_2434,club_sheff_utd,league_championship,Matthew
player_david_brown_2,11_2435,club_sheff_utd,league_championship,David
player_fraser_robertson_3,11_2436,club_sheff_utd,league_championship,Fraser
player_freddie_wright_4,11_2437,club_sheff_utd,league_championship,Freddie
player_thomas_edwards_5,11_2438,club_sheff_utd,league_championship,Thomas
player_archie_turner_6,11_2439,club_sheff_utd,league_championship,Archie
player_thomas_wilson_7,11_2440,club_sheff_utd,league_championship,Thomas
player_ioan_williams_8,11_2441,club_sheff_utd,league_championship,Ioan
player_charles_hall_9,11_2442,club_sheff_utd,league_championship,Charles
player_finlay_murray_10,11_2443,club_sheff_utd,league_championship,Finlay
player_gethin_lewis_11,11_2444,club_sheff_utd,league_championship,Gethin
player_andrew_taylor_12,11_2445,club_sheff_utd,league_championship,Andrew
player_noah_bernard_13,11_2446,club_sheff_utd,league_championship,Noah
player_alfie_taylor_14,11_2447,club_sheff_utd,league_championship,Alfie
player_anthony_patel_15,11_2448,club_sheff_utd,league_championship,Anthony
player_charles_king_16,11_2449,club_sheff_utd,league_championship,Charles
player_john_turner_17,11_2450,club_sheff_utd,league_championship,John
player_owain_lewis_18,11_2451,club_sheff_utd,league_championship,Owain
player_jacob_parker_19,11_2452,club_sheff_utd,league_championship,Jacob
player_archie_johnson_20,11_2453,club_sheff_utd,league_championship,Archie
player_scott_macdonald_21,11_2454,club_sheff_utd,league_championship,Scott
player_robert_phillips_22,11_2455,club_sheff_utd,league_championship,Robert
player_freddie_wood_23,11_2456,club_sheff_utd,league_championship,Freddie
player_jacob_thompson_24,11_2457,club_sheff_utd,league_championship,Jacob
player_alfie_davies_25,11_2458,club_sheff_utd,league_championship,Alfie
player_joshua_green_26,11_2459,club_sheff_utd,league_championship,Joshua
player_thomas_turner_27,11_2460,club_sheff_utd,league_championship,Thomas
player_tom_dubois_28,11_2461,club_sheff_utd,league_championship,Tom
player_charlie_hall_29,11_2462,club_sheff_utd,league_championship,Charlie
player_steven_baker_0,11_2463,club_sheff_wed,league_championship,Steven
player_alfie_wood_1,11_2464,club_sheff_wed,league_championship,Alfie
player_joseph_baker_2,11_2465,club_sheff_wed,league_championship,Joseph
player_jacob_jones_3,11_2466,club_sheff_wed,league_championship,Jacob
player_steven_campbell_4,11_2467,club_sheff_wed,league_championship,Steven
player_david_turner_5,11_2468,club_sheff_wed,league_championship,David
player_conor_kelly_6,11_2469,club_sheff_wed,league_championship,Conor
player_harri_davies_7,11_2470,club_sheff_wed,league_championship,Harri
player_lewis_murray_8,11_2471,club_sheff_wed,league_championship,Lewis
player_sean_byrne_9,11_2472,club_sheff_wed,league_championship,Sean
player_paul_clark_10,11_2473,club_sheff_wed,league_championship,Paul
player_freddie_walker_11,11_2474,club_sheff_wed,league_championship,Freddie
player_richard_edwards_12,11_2475,club_sheff_wed,league_championship,Richard
player_oliver_lewis_13,11_2476,club_sheff_wed,league_championship,Oliver
player_fionn_kelly_14,11_2477,club_sheff_wed,league_championship,Fionn
player_gregor_murray_15,11_2478,club_sheff_wed,league_championship,Gregor
player_joshua_davies_16,11_2479,club_sheff_wed,league_championship,Joshua
player_harry_patel_17,11_2480,club_sheff_wed,league_championship,Harry
player_david_baker_18,11_2481,club_sheff_wed,league_championship,David
player_joseph_white_19,11_2482,club_sheff_wed,league_championship,Joseph
player_oliver_green_20,11_2483,club_sheff_wed,league_championship,Oliver
player_leo_jones_21,11_2484,club_sheff_wed,league_championship,Leo
player_paul_king_22,11_2485,club_sheff_wed,league_championship,Paul
player_paul_wood_23,11_2486,club_sheff_wed,league_championship,Paul
player_theo_petit_24,11_2487,club_sheff_wed,league_championship,Theo
player_anthony_wright_25,11_2488,club_sheff_wed,league_championship,Anthony
player_charlie_phillips_26,11_2489,club_sheff_wed,league_championship,Charlie
player_paul_carter_27,11_2490,club_sheff_wed,league_championship,Paul
player_jacob_smith_28,11_2491,club_sheff_wed,league_championship,Jacob
player_paul_johnson_29,11_2492,club_sheff_wed,league_championship,Paul
player_george_wood_0,11_2493,club_stoke,league_championship,George
player_matthew_wilson_1,11_2494,club_stoke,league_championship,Matthew
player_ross_graham_2,11_2495,club_stoke,league_championship,Ross
player_eoin_o'brien_3,11_2496,club_stoke,league_championship,Eoin
player_jack_mitchell_4,11_2497,club_stoke,league_championship,Jack
player_joseph_king_5,11_2498,club_stoke,league_championship,Joseph
player_ronan_walsh_6,11_2499,club_stoke,league_championship,Ronan
player_archie_wright_7,11_2500,club_stoke,league_championship,Archie
player_leo_hall_8,11_2501,club_stoke,league_championship,Leo
player_noah_thomas_9,11_2502,club_stoke,league_championship,Noah
player_steven_phillips_10,11_2503,club_stoke,league_championship,Steven
player_andrew_johnson_11,11_2504,club_stoke,league_championship,Andrew
player_george_lewis_12,11_2505,club_stoke,league_championship,George
player_jack_turner_13,11_2506,club_stoke,league_championship,Jack
player_steven_edwards_14,11_2507,club_stoke,league_championship,Steven
player_finlay_stewart_15,11_2508,club_stoke,league_championship,Finlay
player_andrew_davies_16,11_2509,club_stoke,league_championship,Andrew
player_jack_carter_17,11_2510,club_stoke,league_championship,Jack
player_robert_wood_18,11_2511,club_stoke,league_championship,Robert
player_andrew_turner_19,11_2512,club_stoke,league_championship,Andrew
player_james_wood_20,11_2513,club_stoke,league_championship,James
player_john_taylor_21,11_2514,club_stoke,league_championship,John
player_john_jones_22,11_2515,club_stoke,league_championship,John
player_charlie_thompson_23,11_2516,club_stoke,league_championship,Charlie
player_freddie_davies_24,11_2517,club_stoke,league_championship,Freddie
player_leo_davies_25,11_2518,club_stoke,league_championship,Leo
player_robert_king_26,11_2519,club_stoke,league_championship,Robert
player_mark_harris_27,11_2520,club_stoke,league_championship,Mark
player_george_edwards_28,11_2521,club_stoke,league_championship,George
player_michael_davies_29,11_2522,club_stoke,league_championship,Michael
player_leo_smith_0,11_2523,club_sunderland,league_championship,Leo
player_anthony_lewis_1,11_2524,club_sunderland,league_championship,Anthony
player_george_campbell_2,11_2525,club_sunderland,league_championship,George
player_daniel_evans_3,11_2526,club_sunderland,league_championship,Daniel
player_alfie_wright_4,11_2527,club_sunderland,league_championship,Alfie
player_charles_parker_5,11_2528,club_sunderland,league_championship,Charles
player_michael_smith_6,11_2529,club_sunderland,league_championship,Michael
player_alfie_thompson_7,11_2530,club_sunderland,league_championship,Alfie
player_paul_harris_8,11_2531,club_sunderland,league_championship,Paul
player_joshua_phillips_9,11_2532,club_sunderland,league_championship,Joshua
player_james_johnson_10,11_2533,club_sunderland,league_championship,James
player_william_green_11,11_2534,club_sunderland,league_championship,William
player_william_clark_12,11_2535,club_sunderland,league_championship,William
player_leo_clark_13,11_2536,club_sunderland,league_championship,Leo
player_david_johnson_14,11_2537,club_sunderland,league_championship,David
player_liam_byrne_15,11_2538,club_sunderland,league_championship,Liam
player_robert_johnson_16,11_2539,club_sunderland,league_championship,Robert
player_thomas_clark_17,11_2540,club_sunderland,league_championship,Thomas
player_andrew_white_18,11_2541,club_sunderland,league_championship,Andrew
player_steven_parker_19,11_2542,club_sunderland,league_championship,Steven
player_lewis_boyd_20,11_2543,club_sunderland,league_championship,Lewis
player_steven_hall_21,11_2544,club_sunderland,league_championship,Steven
player_robert_carter_22,11_2545,club_sunderland,league_championship,Robert
player_oliver_edwards_23,11_2546,club_sunderland,league_championship,Oliver
player_alfie_patel_24,11_2547,club_sunderland,league_championship,Alfie
player_robert_green_25,11_2548,club_sunderland,league_championship,Robert
player_oscar_davies_26,11_2549,club_sunderland,league_championship,Oscar
player_william_brown_27,11_2550,club_sunderland,league_championship,William
player_oisin_dunne_28,11_2551,club_sunderland,league_championship,Oisin
player_edward_white_29,11_2552,club_sunderland,league_championship,Edward
player_jack_brown_0,11_2553,club_swansea,league_championship,Jack
player_oscar_green_1,11_2554,club_swansea,league_championship,Oscar
player_jacob_phillips_2,11_2555,club_swansea,league_championship,Jacob
player_william_parker_3,11_2556,club_swansea,league_championship,William
player_thomas_smith_4,11_2557,club_swansea,league_championship,Thomas
player_oliver_carter_5,11_2558,club_swansea,league_championship,Oliver
player_robert_white_6,11_2559,club_swansea,league_championship,Robert
player_daniel_moore_7,11_2560,club_swansea,league_championship,Daniel
player_oscar_parker_8,11_2561,club_swansea,league_championship,Oscar
player_david_walker_9,11_2562,club_swansea,league_championship,David
player_john_thompson_10,11_2563,club_swansea,league_championship,John
player_morgan_davies_11,11_2564,club_swansea,league_championship,Morgan
player_david_mitchell_12,11_2565,club_swansea,league_championship,David
player_andrew_carter_13,11_2566,club_swansea,league_championship,Andrew
player_conor_walsh_14,11_2567,club_swansea,league_championship,Conor
player_joseph_thompson_15,11_2568,club_swansea,league_championship,Joseph
player_cian_walsh_16,11_2569,club_swansea,league_championship,Cian
player_thomas_king_17,11_2570,club_swansea,league_championship,Thomas
player_fionn_dunne_18,11_2571,club_swansea,league_championship,Fionn
player_matthew_hall_19,11_2572,club_swansea,league_championship,Matthew
player_morgan_lewis_20,11_2573,club_swansea,league_championship,Morgan
player_oliver_wood_21,11_2574,club_swansea,league_championship,Oliver
player_archie_moore_22,11_2575,club_swansea,league_championship,Archie
player_david_clark_23,11_2576,club_swansea,league_championship,David
player_oscar_smith_24,11_2577,club_swansea,league_championship,Oscar
player_oliver_evans_25,11_2578,club_swansea,league_championship,Oliver
player_hugo_dubois_26,11_2579,club_swansea,league_championship,Hugo
player_robert_walker_27,11_2580,club_swansea,league_championship,Robert
player_alfie_phillips_28,11_2581,club_swansea,league_championship,Alfie
player_finlay_robertson_29,11_2582,club_swansea,league_championship,Finlay
player_thomas_johnson_0,11_2583,club_watford,league_championship,Thomas
player_archie_phillips_1,11_2584,club_watford,league_championship,Archie
player_joseph_brown_2,11_2585,club_watford,league_championship,Joseph
player_callum_robertson_3,11_2586,club_watford,league_championship,Callum
player_paul_wilson_4,11_2587,club_watford,league_championship,Paul
player_steven_thompson_5,11_2588,club_watford,league_championship,Steven
player_liam_dunne_6,11_2589,club_watford,league_championship,Liam
player_john_wood_7,11_2590,club_watford,league_championship,John
player_mark_hall_8,11_2591,club_watford,league_championship,Mark
player_joseph_green_9,11_2592,club_watford,league_championship,Joseph
player_andrew_king_10,11_2593,club_watford,league_championship,Andrew
player_harry_hall_11,11_2594,club_watford,league_championship,Harry
player_john_green_12,11_2595,club_watford,league_championship,John
player_thomas_brown_13,11_2596,club_watford,league_championship,Thomas
player_darragh_ryan_14,11_2597,club_watford,league_championship,Darragh
player_scott_stewart_15,11_2598,club_watford,league_championship,Scott
player_matthew_smith_16,11_2599,club_watford,league_championship,Matthew
player_oliver_davies_17,11_2600,club_watford,league_championship,Oliver
player_charlie_clark_18,11_2601,club_watford,league_championship,Charlie
player_gregor_robertson_19,11_2602,club_watford,league_championship,Gregor
player_david_evans_20,11_2603,club_watford,league_championship,David
player_eoin_kelly_21,11_2604,club_watford,league_championship,Eoin
player_freddie_phillips_22,11_2605,club_watford,league_championship,Freddie
player_antoine_petit_23,11_2606,club_watford,league_championship,Antoine
player_joseph_patel_24,11_2607,club_watford,league_championship,Joseph
player_freddie_hall_25,11_2608,club_watford,league_championship,Freddie
player_edward_evans_26,11_2609,club_watford,league_championship,Edward
player_john_harris_27,11_2610,club_watford,league_championship,John
player_louis_roux_28,11_2611,club_watford,league_championship,Louis
player_alfie_mitchell_29,11_2612,club_watford,league_championship,Alfie
player_alfie_hall_0,11_2613,club_west_brom,league_championship,Alfie
player_robert_turner_1,11_2614,club_west_brom,league_championship,Robert
player_jack_clark_2,11_2615,club_west_brom,league_championship,Jack
player_daniel_baker_3,11_2616,club_west_brom,league_championship,Daniel
player_daniel_davies_4,11_2617,club_west_brom,league_championship,Daniel
player_tom_richard_5,11_2618,club_west_brom,league_championship,Tom
player_nathan_dubois_6,11_2619,club_west_brom,league_championship,Nathan
player_hugo_bernard_7,11_2620,club_west_brom,league_championship,Hugo
player_edward_wilson_8,11_2621,club_west_brom,league_championship,Edward
player_michael_parker_9,11_2622,club_west_brom,league_championship,Michael
player_tomos_roberts_10,11_2623,club_west_brom,league_championship,Tomos
player_leo_carter_11,11_2624,club_west_brom,league_championship,Leo
player_mark_evans_12,11_2625,club_west_brom,league_championship,Mark
player_william_mitchell_13,11_2626,club_west_brom,league_championship,William
player_owain_morgan_14,11_2627,club_west_brom,league_championship,Owain
player_maxime_roux_15,11_2628,club_west_brom,league_championship,Maxime
player_william_edwards_16,11_2629,club_west_brom,league_championship,William
player_jacob_taylor_17,11_2630,club_west_brom,league_championship,Jacob
player_paul_turner_18,11_2631,club_west_brom,league_championship,Paul
player_anthony_smith_19,11_2632,club_west_brom,league_championship,Anthony
player_morgan_evans_20,11_2633,club_west_brom,league_championship,Morgan
player_oscar_evans_21,11_2634,club_west_brom,league_championship,Oscar
player_oscar_patel_22,11_2635,club_west_brom,league_championship,Oscar
player_james_parker_23,11_2636,club_west_brom,league_championship,James
player_william_campbell_24,11_2637,club_west_brom,league_championship,William
player_noah_moreau_25,11_2638,club_west_brom,league_championship,Noah
player_jacob_turner_26,11_2639,club_west_brom,league_championship,Jacob
player_edward_turner_27,11_2640,club_west_brom,league_championship,Edward
player_steven_king_28,11_2641,club_west_brom,league_championship,Steven
player_john_evans_29,11_2642,club_west_brom,league_championship,John
player_danish_superliga_club_aab_gk_1,11_2643,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_gk_2,11_2644,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_gk_3,11_2645,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_def_1,11_2646,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_def_2,11_2647,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_def_3,11_2648,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_def_4,11_2649,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_def_5,11_2650,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_def_6,11_2651,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_def_7,11_2652,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_def_8,11_2653,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_mid_1,11_2654,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_mid_2,11_2655,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_mid_3,11_2656,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_mid_4,11_2657,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_mid_5,11_2658,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_mid_6,11_2659,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_mid_7,11_2660,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_mid_8,11_2661,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_fwd_1,11_2662,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_fwd_2,11_2663,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_fwd_3,11_2664,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_fwd_4,11_2665,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_fwd_5,11_2666,club_aab,league_danish_superliga,
player_danish_superliga_club_aab_fwd_6,11_2667,club_aab,league_danish_superliga,
player_danish_superliga_club_agf_gk_1,11_2668,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_gk_2,11_2669,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_gk_3,11_2670,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_def_1,11_2671,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_def_2,11_2672,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_def_3,11_2673,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_def_4,11_2674,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_def_5,11_2675,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_def_6,11_2676,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_def_7,11_2677,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_def_8,11_2678,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_mid_1,11_2679,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_mid_2,11_2680,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_mid_3,11_2681,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_mid_4,11_2682,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_mid_5,11_2683,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_mid_6,11_2684,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_mid_7,11_2685,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_mid_8,11_2686,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_fwd_1,11_2687,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_fwd_2,11_2688,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_fwd_3,11_2689,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_fwd_4,11_2690,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_fwd_5,11_2691,club_agf,league_danish_superliga,
player_danish_superliga_club_agf_fwd_6,11_2692,club_agf,league_danish_superliga,
player_danish_superliga_club_brondby_gk_1,11_2693,club_brondby,league_danish_superliga,
player_danish_superliga_club_brondby_gk_2,11_2694,club_brondby,league_danish_superliga,
player_danish_superliga_club_brondby_gk_3,11_2695,club_brondby,league_danish_superliga,
player_danish_superliga_club_brondby_def_1,11_2696,club_brondby,league_danish_superliga,
player_danish_superliga_club_brondby_def_2,11_2697,club_brondby,league_danish_superliga,
